User,GestureType,IterationNumber,#TrainingExamples,TrainingSetSize,TrainingSetContents,Candidate,RecoResultGestureType,Correct/Incorrect,RecoResultScore,RecoResultBestMatch,RecoResultNBestSorted
user2,right_square_bracket,1,1,16,user2-arrow-7:::user2-caret-3:::user2-check-2:::user2-circle-9:::user2-delete-1:::user2-left_curly_brace-1:::user2-left_square_bracket-1:::user2-pigtail-9:::user2-rectangle-6:::user2-right_curly_brace-8:::user2-right_square_bracket-6:::user2-star-7:::user2-triangle-1:::user2-v-8:::user2-x-8:::user2-zig_zag-9:::,user2-right_square_bracket-7,right_square_bracket,1,5.809599764559222,user2-right_square_bracket-6,user2-right_square_bracket-6-5.809599764559222:::user2-right_curly_brace-8-2.861304026848972:::user2-caret-3-2.255975495685205:::user2-check-2-1.9757400515534413:::user2-arrow-7-1.6375961870539764:::user2-zig_zag-9-1.6196703189015973:::user2-left_square_bracket-1-1.5148720099292212:::user2-left_curly_brace-1-1.355174272577595:::user2-pigtail-9-1.193973812326092:::user2-v-8-0.9527576027516547:::user2-x-8-0.8726285994915254:::user2-star-7-0.8583479887859969:::user2-triangle-1-0.5494014768167238:::user2-delete-1-0.549024031615387:::user2-circle-9-0.5379573949358412:::user2-rectangle-6-0.5201696389476473:::
user2,star,1,1,16,user2-arrow-7:::user2-caret-3:::user2-check-2:::user2-circle-9:::user2-delete-1:::user2-left_curly_brace-1:::user2-left_square_bracket-1:::user2-pigtail-9:::user2-rectangle-6:::user2-right_curly_brace-8:::user2-right_square_bracket-6:::user2-star-7:::user2-triangle-1:::user2-v-8:::user2-x-8:::user2-zig_zag-9:::,user2-star-2,star,1,6.787775916020924,user2-star-7,user2-star-7-6.787775916020924:::user2-zig_zag-9-0.9247403937134249:::user2-right_curly_brace-8-0.8856843344819099:::user2-arrow-7-0.8624931994195859:::user2-right_square_bracket-6-0.8361470125718962:::user2-x-8-0.8166997492975181:::user2-triangle-1-0.7836447523412317:::user2-caret-3-0.7500202428291113:::user2-left_curly_brace-1-0.725495154884951:::user2-left_square_bracket-1-0.7218092292887579:::user2-pigtail-9-0.709683097531259:::user2-rectangle-6-0.5938353800101188:::user2-circle-9-0.5870735348544642:::user2-v-8-0.5704017545699575:::user2-delete-1-0.5669126696613415:::user2-check-2-0.5595098258224834:::
user2,triangle,1,1,16,user2-arrow-7:::user2-caret-3:::user2-check-2:::user2-circle-9:::user2-delete-1:::user2-left_curly_brace-1:::user2-left_square_bracket-1:::user2-pigtail-9:::user2-rectangle-6:::user2-right_curly_brace-8:::user2-right_square_bracket-6:::user2-star-7:::user2-triangle-1:::user2-v-8:::user2-x-8:::user2-zig_zag-9:::,user2-triangle-9,triangle,1,4.602571779597331,user2-triangle-1,user2-triangle-1-4.602571779597331:::user2-circle-9-2.979247870333188:::user2-rectangle-6-2.849566470732925:::user2-v-8-1.5095427524716696:::user2-left_square_bracket-1-1.2826301450198507:::user2-x-8-1.1878569191824506:::user2-left_curly_brace-1-1.0893177897483255:::user2-check-2-1.0575164720540335:::user2-arrow-7-0.8805756365924325:::user2-delete-1-0.8595392908872503:::user2-pigtail-9-0.8444591590764483:::user2-star-7-0.7290391811846699:::user2-caret-3-0.661122344907718:::user2-right_curly_brace-8-0.5648749276267575:::user2-right_square_bracket-6-0.528564624336225:::user2-zig_zag-9-0.5036264630353688:::
user2,v,1,1,16,user2-arrow-7:::user2-caret-3:::user2-check-2:::user2-circle-9:::user2-delete-1:::user2-left_curly_brace-1:::user2-left_square_bracket-1:::user2-pigtail-9:::user2-rectangle-6:::user2-right_curly_brace-8:::user2-right_square_bracket-6:::user2-star-7:::user2-triangle-1:::user2-v-8:::user2-x-8:::user2-zig_zag-9:::,user2-v-3,v,1,5.0449175044068175,user2-v-8,user2-v-8-5.0449175044068175:::user2-left_square_bracket-1-1.998706023522685:::user2-left_curly_brace-1-1.872284190930281:::user2-check-2-1.7107027045227683:::user2-rectangle-6-1.5974796514489507:::user2-circle-9-1.4972119253633842:::user2-triangle-1-1.4538210986488622:::user2-zig_zag-9-1.2942006695741755:::user2-right_square_bracket-6-1.1364938772557076:::user2-delete-1-1.120751958573478:::user2-right_curly_brace-8-1.1111385819740258:::user2-arrow-7-0.8813035436226824:::user2-caret-3-0.757076207597618:::user2-pigtail-9-0.6019087876178071:::user2-x-8-0.5605103057861083:::user2-star-7-0.5409608664344716:::
user2,x,1,1,16,user2-arrow-7:::user2-caret-3:::user2-check-2:::user2-circle-9:::user2-delete-1:::user2-left_curly_brace-1:::user2-left_square_bracket-1:::user2-pigtail-9:::user2-rectangle-6:::user2-right_curly_brace-8:::user2-right_square_bracket-6:::user2-star-7:::user2-triangle-1:::user2-v-8:::user2-x-8:::user2-zig_zag-9:::,user2-x-7,x,1,2.419861889162415,user2-x-8,user2-x-8-2.419861889162415:::user2-triangle-1-1.9336535692427153:::user2-circle-9-1.7418621686469205:::user2-rectangle-6-1.4502093956859565:::user2-pigtail-9-1.2830003696797174:::user2-arrow-7-1.053521698700086:::user2-caret-3-0.8638964676733527:::user2-star-7-0.7560580350026871:::user2-right_curly_brace-8-0.7323618090859688:::user2-delete-1-0.7170604022186395:::user2-right_square_bracket-6-0.6861696826855641:::user2-zig_zag-9-0.6214144117297015:::user2-check-2-0.5590279012870023:::user2-left_curly_brace-1-0.5504445300123095:::user2-left_square_bracket-1-0.5268172682794948:::user2-v-8-0.4951655853216929:::
user2,zig_zag,1,1,16,user2-arrow-7:::user2-caret-3:::user2-check-2:::user2-circle-9:::user2-delete-1:::user2-left_curly_brace-1:::user2-left_square_bracket-1:::user2-pigtail-9:::user2-rectangle-6:::user2-right_curly_brace-8:::user2-right_square_bracket-6:::user2-star-7:::user2-triangle-1:::user2-v-8:::user2-x-8:::user2-zig_zag-9:::,user2-zig_zag-2,zig_zag,1,2.218958058724807,user2-zig_zag-9,user2-zig_zag-9-2.218958058724807:::user2-left_curly_brace-1-1.7112533513596473:::user2-left_square_bracket-1-1.5635119431821678:::user2-v-8-1.4459084183766833:::user2-check-2-1.2753317536049988:::user2-right_square_bracket-6-1.1357921160898559:::user2-right_curly_brace-8-1.058115011154275:::user2-star-7-0.916786566325176:::user2-arrow-7-0.855890710483078:::user2-caret-3-0.8542167199986058:::user2-delete-1-0.8530527864604677:::user2-pigtail-9-0.7652503812416136:::user2-x-8-0.5860485319394503:::user2-circle-9-0.4584640696204947:::user2-triangle-1-0.45523327884704556:::user2-rectangle-6-0.43879538710266514:::
user2,arrow,2,1,16,user2-arrow-10:::user2-caret-4:::user2-check-6:::user2-circle-5:::user2-delete-2:::user2-left_curly_brace-9:::user2-left_square_bracket-5:::user2-pigtail-6:::user2-rectangle-9:::user2-right_curly_brace-10:::user2-right_square_bracket-8:::user2-star-10:::user2-triangle-1:::user2-v-5:::user2-x-4:::user2-zig_zag-10:::,user2-arrow-8,caret,0,1.7975933983817196,user2-caret-4,user2-caret-4-1.7975933983817196:::user2-pigtail-6-1.547049802735086:::user2-arrow-10-1.4508676842234214:::user2-x-4-1.2698379820567134:::user2-right_square_bracket-8-1.2380973736898762:::user2-right_curly_brace-10-1.0874885363614408:::user2-zig_zag-10-0.9803518540071648:::user2-triangle-1-0.8873526739346003:::user2-rectangle-9-0.8858129319572186:::user2-circle-5-0.8506889938356346:::user2-left_curly_brace-9-0.8144513977338779:::user2-star-10-0.7667163318694183:::user2-left_square_bracket-5-0.746774072610872:::user2-v-5-0.67389975097251:::user2-check-6-0.5335391085723998:::user2-delete-2-0.493914318748837:::
user2,caret,2,1,16,user2-arrow-10:::user2-caret-4:::user2-check-6:::user2-circle-5:::user2-delete-2:::user2-left_curly_brace-9:::user2-left_square_bracket-5:::user2-pigtail-6:::user2-rectangle-9:::user2-right_curly_brace-10:::user2-right_square_bracket-8:::user2-star-10:::user2-triangle-1:::user2-v-5:::user2-x-4:::user2-zig_zag-10:::,user2-caret-10,caret,1,5.795806239532074,user2-caret-4,user2-caret-4-5.795806239532074:::user2-right_square_bracket-8-2.961136811335925:::user2-right_curly_brace-10-1.9877676595020852:::user2-zig_zag-10-1.6502592921515875:::user2-pigtail-6-1.4985825782095885:::user2-left_curly_brace-9-1.4205448809663082:::user2-check-6-1.3485111434380401:::user2-left_square_bracket-5-1.2487505768222558:::user2-arrow-10-1.2342215921590878:::user2-x-4-1.0150236035329603:::user2-v-5-0.8641581953392122:::user2-star-10-0.7945656130790874:::user2-rectangle-9-0.5909430489487816:::user2-triangle-1-0.5763431395731359:::user2-circle-5-0.5735942403937985:::user2-delete-2-0.5057463117641895:::
user2,check,2,1,16,user2-arrow-10:::user2-caret-4:::user2-check-6:::user2-circle-5:::user2-delete-2:::user2-left_curly_brace-9:::user2-left_square_bracket-5:::user2-pigtail-6:::user2-rectangle-9:::user2-right_curly_brace-10:::user2-right_square_bracket-8:::user2-star-10:::user2-triangle-1:::user2-v-5:::user2-x-4:::user2-zig_zag-10:::,user2-check-10,check,1,6.5293980713131035,user2-check-6,user2-check-6-6.5293980713131035:::user2-left_square_bracket-5-3.4083581090056896:::user2-v-5-2.395033838129035:::user2-left_curly_brace-9-1.9622577251264108:::user2-right_curly_brace-10-1.7218332593694587:::user2-right_square_bracket-8-1.5005819971407381:::user2-zig_zag-10-1.4893666937808256:::user2-circle-5-1.3047067445498959:::user2-triangle-1-1.2552916905188523:::user2-rectangle-9-1.1707109551417798:::user2-caret-4-1.0343267802076117:::user2-delete-2-1.0006988636391556:::user2-arrow-10-0.9399631014792691:::user2-star-10-0.5519229319150759:::user2-x-4-0.509702900512709:::user2-pigtail-6-0.5091662004196024:::
user2,circle,2,1,16,user2-arrow-10:::user2-caret-4:::user2-check-6:::user2-circle-5:::user2-delete-2:::user2-left_curly_brace-9:::user2-left_square_bracket-5:::user2-pigtail-6:::user2-rectangle-9:::user2-right_curly_brace-10:::user2-right_square_bracket-8:::user2-star-10:::user2-triangle-1:::user2-v-5:::user2-x-4:::user2-zig_zag-10:::,user2-circle-1,circle,1,7.409845423337743,user2-circle-5,user2-circle-5-7.409845423337743:::user2-rectangle-9-4.048287579688396:::user2-triangle-1-3.301028053773821:::user2-x-4-1.384828731134404:::user2-v-5-1.376471072605512:::user2-left_square_bracket-5-1.1672118143595571:::user2-check-6-1.0573130689769796:::user2-pigtail-6-1.0372583022319681:::user2-arrow-10-0.9819537058170333:::user2-delete-2-0.8059227710205817:::user2-caret-4-0.6647106814236294:::user2-star-10-0.6175423642748178:::user2-right_square_bracket-8-0.5415702861054048:::user2-right_curly_brace-10-0.527418142126319:::user2-zig_zag-10-0.5219158072210297:::user2-left_curly_brace-9-0.49518165524635654:::
user2,delete,2,1,16,user2-arrow-10:::user2-caret-4:::user2-check-6:::user2-circle-5:::user2-delete-2:::user2-left_curly_brace-9:::user2-left_square_bracket-5:::user2-pigtail-6:::user2-rectangle-9:::user2-right_curly_brace-10:::user2-right_square_bracket-8:::user2-star-10:::user2-triangle-1:::user2-v-5:::user2-x-4:::user2-zig_zag-10:::,user2-delete-1,delete,1,7.40123921551743,user2-delete-2,user2-delete-2-7.40123921551743:::user2-v-5-1.1472700482208247:::user2-check-6-0.9082531072081523:::user2-rectangle-9-0.9008875254031482:::user2-circle-5-0.8872513624608278:::user2-triangle-1-0.8753243523779488:::user2-left_square_bracket-5-0.8202861485693878:::user2-left_curly_brace-9-0.7925430585449552:::user2-star-10-0.6063853774950158:::user2-arrow-10-0.6053721050534732:::user2-zig_zag-10-0.5867875440239151:::user2-x-4-0.5716611094180125:::user2-right_curly_brace-10-0.5662753368704558:::user2-right_square_bracket-8-0.5579758751414332:::user2-pigtail-6-0.5477213807329646:::user2-caret-4-0.5192091226981728:::
user2,left_curly_brace,2,1,16,user2-arrow-10:::user2-caret-4:::user2-check-6:::user2-circle-5:::user2-delete-2:::user2-left_curly_brace-9:::user2-left_square_bracket-5:::user2-pigtail-6:::user2-rectangle-9:::user2-right_curly_brace-10:::user2-right_square_bracket-8:::user2-star-10:::user2-triangle-1:::user2-v-5:::user2-x-4:::user2-zig_zag-10:::,user2-left_curly_brace-10,left_curly_brace,1,5.572234352276009,user2-left_curly_brace-9,user2-left_curly_brace-9-5.572234352276009:::user2-left_square_bracket-5-3.2000401078716623:::user2-check-6-2.35864131514789:::user2-right_curly_brace-10-1.7647340970305196:::user2-zig_zag-10-1.6810404041948575:::user2-right_square_bracket-8-1.666402919772116:::user2-v-5-1.4951681352708885:::user2-caret-4-1.3501593552336404:::user2-pigtail-6-1.0213867381944304:::user2-circle-5-0.9868436284850496:::user2-rectangle-9-0.9787138660763327:::user2-arrow-10-0.9711469756589051:::user2-triangle-1-0.9653323436976131:::user2-delete-2-0.7653694832991799:::user2-star-10-0.5625544659284258:::user2-x-4-0.5041009471627858:::
user2,left_square_bracket,2,1,16,user2-arrow-10:::user2-caret-4:::user2-check-6:::user2-circle-5:::user2-delete-2:::user2-left_curly_brace-9:::user2-left_square_bracket-5:::user2-pigtail-6:::user2-rectangle-9:::user2-right_curly_brace-10:::user2-right_square_bracket-8:::user2-star-10:::user2-triangle-1:::user2-v-5:::user2-x-4:::user2-zig_zag-10:::,user2-left_square_bracket-3,left_square_bracket,1,12.659820335984346,user2-left_square_bracket-5,user2-left_square_bracket-5-12.659820335984346:::user2-left_curly_brace-9-3.307745381744763:::user2-check-6-3.2739119562855143:::user2-v-5-2.147780957332966:::user2-right_curly_brace-10-1.712329289357605:::user2-zig_zag-10-1.5906865258382041:::user2-right_square_bracket-8-1.5348301829166255:::user2-circle-5-1.2944077978775141:::user2-rectangle-9-1.2616728801091661:::user2-triangle-1-1.2091513344698785:::user2-caret-4-1.1095888424758489:::user2-arrow-10-0.9334126470907718:::user2-delete-2-0.8103030406668498:::user2-star-10-0.5587402875289162:::user2-x-4-0.5052809043407046:::user2-pigtail-6-0.49976649811975404:::
user2,pigtail,2,1,16,user2-arrow-10:::user2-caret-4:::user2-check-6:::user2-circle-5:::user2-delete-2:::user2-left_curly_brace-9:::user2-left_square_bracket-5:::user2-pigtail-6:::user2-rectangle-9:::user2-right_curly_brace-10:::user2-right_square_bracket-8:::user2-star-10:::user2-triangle-1:::user2-v-5:::user2-x-4:::user2-zig_zag-10:::,user2-pigtail-1,pigtail,1,3.671247433175777,user2-pigtail-6,user2-pigtail-6-3.671247433175777:::user2-caret-4-1.7120455801410877:::user2-x-4-1.5616557642981914:::user2-arrow-10-1.3302844498043271:::user2-right_square_bracket-8-1.0780583848853762:::user2-right_curly_brace-10-1.0083844865958784:::user2-triangle-1-0.9412196812963826:::user2-circle-5-0.9284505228379993:::user2-zig_zag-10-0.9244845228482262:::user2-left_curly_brace-9-0.9156477506572996:::user2-rectangle-9-0.9135681120457493:::user2-star-10-0.7248972284933607:::user2-v-5-0.6144083632794194:::user2-left_square_bracket-5-0.5489510240854825:::user2-check-6-0.5287388721149137:::user2-delete-2-0.5133685676609784:::
user2,rectangle,2,1,16,user2-arrow-10:::user2-caret-4:::user2-check-6:::user2-circle-5:::user2-delete-2:::user2-left_curly_brace-9:::user2-left_square_bracket-5:::user2-pigtail-6:::user2-rectangle-9:::user2-right_curly_brace-10:::user2-right_square_bracket-8:::user2-star-10:::user2-triangle-1:::user2-v-5:::user2-x-4:::user2-zig_zag-10:::,user2-rectangle-6,rectangle,1,21.87746331440218,user2-rectangle-9,user2-rectangle-9-21.87746331440218:::user2-circle-5-4.650619510231468:::user2-triangle-1-2.420385647827874:::user2-v-5-1.6329026055697757:::user2-left_square_bracket-5-1.3463564540068684:::user2-x-4-1.1620196619816152:::user2-check-6-1.1296938163822305:::user2-left_curly_brace-9-1.0172620368754035:::user2-arrow-10-0.9721060942666885:::user2-delete-2-0.8321782468381748:::user2-caret-4-0.6876891595194311:::user2-star-10-0.6024793298085875:::user2-right_square_bracket-8-0.5169273492174132:::user2-right_curly_brace-10-0.5031060834203605:::user2-pigtail-6-0.49648676853633816:::user2-zig_zag-10-0.4948492494777112:::
user2,right_curly_brace,2,1,16,user2-arrow-10:::user2-caret-4:::user2-check-6:::user2-circle-5:::user2-delete-2:::user2-left_curly_brace-9:::user2-left_square_bracket-5:::user2-pigtail-6:::user2-rectangle-9:::user2-right_curly_brace-10:::user2-right_square_bracket-8:::user2-star-10:::user2-triangle-1:::user2-v-5:::user2-x-4:::user2-zig_zag-10:::,user2-right_curly_brace-2,right_curly_brace,1,1.6732808333421318,user2-right_curly_brace-10,user2-right_curly_brace-10-1.6732808333421318:::user2-check-6-1.5251927740962934:::user2-left_square_bracket-5-1.4814951895298916:::user2-right_square_bracket-8-1.4461038518067288:::user2-left_curly_brace-9-1.2916624333348226:::user2-caret-4-1.2501094848555239:::user2-v-5-1.1305151388344026:::user2-zig_zag-10-1.0684887997655166:::user2-arrow-10-1.0012637352800708:::user2-pigtail-6-0.9379503044311283:::user2-circle-5-0.8972333568957429:::user2-rectangle-9-0.8656058950206318:::user2-triangle-1-0.8574920005990366:::user2-star-10-0.7093560795435738:::user2-delete-2-0.561640861255943:::user2-x-4-0.541301483486903:::
